userId,movieRow,rating
313,483,4.5
327,483,3.0
338,483,3.0
344,483,3.0
345,483,2.5
358,483,3.0
367,483,3.0
369,483,4.0
372,483,4.0
380,483,1.5
381,483,4.0
382,483,3.0
385,483,3.0
390,483,5.0
396,483,3.0
400,483,3.0
402,483,4.5
408,483,3.0
416,483,4.0
422,483,3.0
430,483,2.0
442,483,4.5
452,483,4.0
458,483,4.0
461,483,3.5
462,483,3.0
463,483,3.0
466,483,3.0
468,483,3.0
480,483,3.5
487,483,4.0
493,483,4.0
496,483,5.0
505,483,3.5
508,483,4.0
509,483,3.0
514,483,3.0
516,483,4.0
517,483,4.0
518,483,5.0
520,483,3.0
523,483,5.0
527,483,2.5
534,483,4.0
535,483,3.0
537,483,5.0
547,483,3.0
555,483,2.0
562,483,4.0
564,483,5.0
574,483,3.0
575,483,3.0
580,483,1.5
596,483,3.0
598,483,2.0
602,483,3.0
624,483,3.0
627,483,1.5
629,483,5.0
633,483,3.0
641,483,5.0
649,483,3.0
652,483,4.0
653,483,4.0
654,483,4.0
659,483,3.0
662,483,4.0
665,483,4.0
666,483,1.0
667,483,4.0
2,493,3.0
19,493,3.0
86,493,4.0
110,493,4.0
412,493,2.0
416,493,3.0
487,493,3.0
518,493,2.0
534,493,2.0
564,493,5.0
652,493,5.0
2,494,5.0
7,494,4.0
15,494,2.0
19,494,4.0
21,494,3.0
22,494,5.0
36,494,3.0
61,494,1.5
73,494,3.5
77,494,4.5
85,494,1.0
86,494,4.0
88,494,4.5
92,494,3.0
94,494,1.0
102,494,4.0
106,494,3.0
111,494,1.0
119,494,5.0
121,494,4.0
126,494,4.0
130,494,3.0
133,494,2.5
134,494,5.0
157,494,4.0
176,494,2.5
178,494,3.5
185,494,4.0
187,494,4.0
188,494,3.0
192,494,1.0
194,494,3.0
212,494,4.0
216,494,5.0
232,494,4.0
239,494,4.0
241,494,4.0
243,494,4.5
251,494,5.0
254,494,4.0
262,494,3.0
268,494,4.5
285,494,4.0
294,494,3.5
311,494,0.5
312,494,3.0
321,494,5.0
324,494,4.0
352,494,4.0
354,494,4.0
355,494,4.0
357,494,5.0
358,494,2.0
362,494,5.0
363,494,4.0
378,494,4.0
396,494,3.0
407,494,5.0
423,494,3.0
437,494,4.0
460,494,3.5
461,494,4.5
463,494,4.0
472,494,5.0
500,494,3.0
509,494,3.0
514,494,3.0
518,494,2.0
535,494,5.0
537,494,2.0
552,494,4.0
561,494,4.0
564,494,5.0
580,494,4.0
582,494,5.0
585,494,3.0
590,494,4.0
598,494,4.0
599,494,4.5
602,494,5.0
603,494,5.0
607,494,4.0
612,494,3.0
617,494,2.0
621,494,4.5
649,494,3.0
654,494,5.0
665,494,2.0
667,494,3.0
671,494,5.0
2,495,3.0
22,495,3.0
88,495,2.0
92,495,1.0
110,495,4.0
111,495,3.5
128,495,3.0
134,495,2.0
140,495,0.5
174,495,4.0
209,495,3.0
212,495,2.5
213,495,4.0
232,495,3.0
235,495,3.5
243,495,3.5
246,495,3.0
247,495,4.0
253,495,4.0
288,495,5.0
291,495,3.0
294,495,4.5
311,495,3.0
313,495,3.5
332,495,0.5
354,495,3.0
358,495,1.0
386,495,2.0
396,495,3.0
420,495,5.0
453,495,3.0
462,495,2.0
468,495,2.5
487,495,3.0
496,495,3.0
516,495,3.0
518,495,4.0
534,495,4.0
548,495,3.0
561,495,4.0
564,495,4.0
576,495,3.0
581,495,3.0
589,495,4.0
593,495,4.0
603,495,3.0
624,495,3.0
646,495,4.0
648,495,3.5
654,495,4.0
2,518,5.0
43,518,2.0
61,518,3.5
73,518,2.5
86,518,5.0
119,518,3.0
121,518,3.0
148,518,2.5
156,518,0.5
161,518,3.0
253,518,2.0
254,518,3.0
275,518,3.5
294,518,4.0
306,518,4.0
312,518,5.0
325,518,4.0
345,518,3.5
358,518,4.0
370,518,4.0
387,518,4.0
393,518,2.0
394,518,2.0
416,518,3.0
460,518,4.0
461,518,2.5
468,518,2.5
487,518,4.0
514,518,3.0
518,518,3.0
527,518,0.5
564,518,4.0
577,518,4.0
580,518,3.0
605,518,3.0
624,518,4.0
634,518,1.0
641,518,3.0
654,518,3.5
665,518,1.0
666,518,2.0
2,519,3.0
5,519,4.0
15,519,2.0
19,519,3.0
21,519,3.0
22,519,1.0
23,519,3.5
30,519,4.0
36,519,2.0
56,519,4.0
59,519,0.5
61,519,3.0
67,519,4.0
68,519,3.5
69,519,4.5
73,519,3.5
77,519,1.5
85,519,3.0
86,519,1.0
88,519,2.5
93,519,2.5
105,519,3.0
110,519,5.0
111,519,3.0
114,519,5.0
125,519,4.0
127,519,4.0
134,519,2.5
136,519,3.5
149,519,3.0
150,519,2.5
152,519,2.5
157,519,3.0
160,519,3.0
161,519,3.0
163,519,3.5
165,519,4.5
172,519,4.0
184,519,3.0
187,519,3.5
188,519,4.0
192,519,5.0
200,519,3.5
212,519,2.5
213,519,2.0
220,519,1.0
243,519,3.5
247,519,4.0
262,519,4.0
263,519,4.0
266,519,3.0
268,519,5.0
278,519,2.0
279,519,3.0
283,519,2.0
285,519,1.0
292,519,3.5
294,519,3.0
302,519,4.0
303,519,1.0
306,519,3.0
311,519,3.0
312,519,1.0
313,519,3.0
344,519,2.0
353,519,2.5
358,519,3.0
382,519,3.0
385,519,3.0
388,519,3.0
396,519,3.0
399,519,1.0
400,519,4.0
405,519,4.0
416,519,3.0
418,519,4.0
426,519,3.5
428,519,3.5
440,519,3.0
442,519,4.0
452,519,3.0
457,519,2.5
461,519,2.5
466,519,4.0
468,519,2.5
471,519,2.5
479,519,4.0
480,519,5.0
487,519,4.0
496,519,3.0
500,519,4.0
508,519,3.0
509,519,3.0
514,519,3.0
516,519,3.0
518,519,5.0
527,519,1.0
529,519,3.0
531,519,2.5
534,519,4.0
535,519,3.0
547,519,3.0
548,519,3.0
551,519,4.0
552,519,1.0
556,519,4.0
560,519,4.0
561,519,3.0
562,519,3.5
564,519,1.0
574,519,3.0
577,519,3.5
584,519,2.5
593,519,3.0
595,519,4.0
596,519,3.5
603,519,3.0
605,519,4.0
607,519,2.0
624,519,3.0
627,519,1.5
629,519,5.0
646,519,5.0
648,519,2.0
649,519,3.0
654,519,4.5
662,519,4.0
665,519,3.0
666,519,3.0
2,520,3.0
13,520,3.0
15,520,1.0
30,520,2.0
36,520,3.0
50,520,3.0
61,520,5.0
67,520,3.0
68,520,4.0
69,520,5.0
77,520,2.5
79,520,2.5
85,520,3.0
86,520,3.0
92,520,3.0
93,520,3.5
105,520,3.5
110,520,5.0
111,520,1.5
119,520,4.0
120,520,3.5
121,520,3.0
128,520,5.0
134,520,3.5
145,520,5.0
151,520,5.0
152,520,2.5
159,520,2.5
160,520,5.0
161,520,4.0
165,520,3.0
168,520,3.0
177,520,4.0
182,520,5.0
188,520,5.0
192,520,4.0
194,520,3.0
195,520,2.0
212,520,2.5
213,520,2.5
232,520,4.0
235,520,4.5
239,520,4.0
241,520,3.0
254,520,3.0
262,520,1.5
266,520,4.0
268,520,3.0
279,520,5.0
283,520,3.5
292,520,4.0
294,520,3.0
302,520,3.0
303,520,3.0
306,520,4.0
311,520,3.0
312,520,3.0
313,520,3.0
344,520,3.0
345,520,2.0
354,520,1.0
358,520,4.0
369,520,5.0
371,520,4.0
380,520,2.0
385,520,3.0
388,520,4.0
391,520,1.0
396,520,3.0
400,520,3.0
402,520,4.0
416,520,3.0
426,520,2.5
430,520,4.0
431,520,4.0
440,520,3.0
441,520,1.0
442,520,4.0
452,520,4.0
458,520,3.0
461,520,3.0
462,520,3.5
463,520,4.0
468,520,2.5
480,520,3.5
487,520,4.0
493,520,5.0
495,520,5.0
496,520,5.0
505,520,3.0
508,520,3.0
509,520,2.0
514,520,3.0
516,520,4.0
517,520,5.0
518,520,4.0
523,520,4.5
527,520,1.0
529,520,2.0
534,520,3.0
535,520,3.0
537,520,3.0
547,520,3.0
551,520,4.0
555,520,1.0
564,520,1.0
575,520,2.0
577,520,3.0
580,520,2.5
593,520,4.0
596,520,3.5
602,520,4.0
605,520,3.0
607,520,2.5
617,520,3.0
624,520,3.0
627,520,3.0
629,520,5.0
633,520,3.0
641,520,4.0
646,520,4.0
649,520,3.0
654,520,5.0
662,520,4.0
665,520,5.0
666,520,2.0
2,521,3.0
3,521,3.0
4,521,5.0
5,521,3.5
7,521,4.0
15,521,0.5
19,521,3.0
20,521,3.5
22,521,2.0
23,521,4.0
24,521,3.0
30,521,5.0
32,521,3.0
36,521,3.0
38,521,4.0
39,521,3.0
42,521,4.0
43,521,3.0
47,521,4.0
61,521,3.0
73,521,5.0
77,521,3.5
78,521,3.5
79,521,2.5
82,521,4.0
85,521,3.0
86,521,3.0
88,521,3.0
89,521,4.5
91,521,4.5
92,521,3.0
93,521,3.0
97,521,0.5
99,521,3.0
108,521,5.0
110,521,4.0
111,521,2.5
114,521,5.0
119,521,4.0
121,521,4.0
122,521,3.0
126,521,5.0
128,521,5.0
130,521,4.0
134,521,3.0
136,521,4.5
137,521,4.0
144,521,3.0
145,521,4.0
146,521,5.0
148,521,4.0
150,521,3.5
151,521,3.0
161,521,3.0
163,521,2.5
165,521,4.0
172,521,3.0
175,521,3.0
176,521,3.5
177,521,4.0
184,521,4.0
185,521,4.0
187,521,4.5
188,521,4.0
191,521,2.0
192,521,4.0
200,521,1.5
211,521,4.0
212,521,3.0
213,521,3.0
214,521,4.0
219,521,5.0
220,521,3.0
224,521,5.0
225,521,5.0
232,521,5.0
235,521,4.5
236,521,3.5
237,521,3.5
239,521,5.0
240,521,4.0
243,521,4.0
245,521,1.0
247,521,3.0
254,521,4.0
262,521,2.0
266,521,3.0
268,521,4.5
271,521,3.5
279,521,4.0
285,521,4.0
286,521,3.0
287,521,5.0
288,521,3.0
292,521,4.0
294,521,5.0
295,521,4.5
296,521,5.0
300,521,2.0
302,521,4.0
311,521,3.0
312,521,3.0
313,521,4.5
317,521,3.0
324,521,4.0
328,521,3.5
333,521,3.5
338,521,3.0
344,521,5.0
345,521,4.0
353,521,3.0
354,521,2.0
355,521,3.0
357,521,5.0
358,521,5.0
363,521,4.0
369,521,4.0
375,521,1.0
380,521,4.0
381,521,5.0
382,521,3.0
389,521,4.0
396,521,2.0
399,521,3.0
400,521,4.0
402,521,4.0
408,521,3.0
412,521,4.0
415,521,3.0
417,521,0.5
421,521,3.0
423,521,1.5
428,521,4.0
430,521,4.5
437,521,4.0
439,521,3.0
440,521,3.0
442,521,4.5
447,521,3.0
449,521,5.0
461,521,4.0
463,521,4.0
464,521,5.0
466,521,4.0
468,521,2.5
471,521,3.5
472,521,3.0
475,521,3.5
480,521,3.5
483,521,2.5
486,521,4.0
487,521,4.0
491,521,3.0
496,521,4.0
498,521,4.5
500,521,3.0
509,521,3.5
514,521,4.0
516,521,3.0
517,521,5.0
518,521,4.0
520,521,4.0
523,521,4.0
529,521,3.0
530,521,5.0
531,521,4.0
534,521,5.0
535,521,3.0
536,521,5.0
538,521,4.0
548,521,3.0
550,521,4.0
552,521,3.0
557,521,2.5
559,521,5.0
561,521,3.5
564,521,4.0
568,521,4.0
575,521,4.0
577,521,4.0
580,521,2.5
582,521,4.5
589,521,4.0
590,521,3.0
592,521,4.0
595,521,3.0
597,521,5.0
598,521,4.0
600,521,5.0
602,521,5.0
603,521,5.0
605,521,4.0
607,521,4.0
611,521,5.0
617,521,3.0
619,521,5.0
623,521,4.0
629,521,3.0
633,521,3.0
639,521,3.0
641,521,4.0
646,521,5.0
648,521,2.0
649,521,3.0
652,521,4.0
653,521,5.0
654,521,4.5
655,521,4.5
656,521,5.0
658,521,5.0
659,521,3.0
662,521,4.0
665,521,4.0
666,521,3.0
671,521,4.0
2,522,5.0
4,522,5.0
7,522,3.0
8,522,4.0
15,522,4.0
19,522,3.0
21,522,5.0
22,522,5.0
23,522,3.5
26,522,4.0
30,522,4.0
32,522,5.0
34,522,5.0
42,522,5.0
43,522,3.0
50,522,5.0
66,522,5.0
67,522,4.0
71,522,3.0
73,522,3.0
75,522,4.0
77,522,4.0
78,522,5.0
84,522,3.0
85,522,5.0
86,522,2.0
89,522,4.0
91,522,5.0
92,522,5.0
97,522,2.0
101,522,4.5
103,522,3.0
104,522,5.0
105,522,3.5
108,522,3.0
110,522,5.0
111,522,4.5
118,522,5.0
119,522,4.0
120,522,4.0
121,522,5.0
124,522,5.0
126,522,5.0
130,522,3.5
134,522,5.0
137,522,5.0
139,522,3.0
144,522,5.0
145,522,5.0
148,522,3.5
150,522,3.5
151,522,5.0
155,522,4.0
157,522,4.0
159,522,3.5
161,522,5.0
163,522,2.0
165,522,4.5
168,522,4.0
177,522,4.0
180,522,4.0
182,522,4.0
184,522,5.0
185,522,4.0
188,522,5.0
194,522,4.0
195,522,3.0
197,522,5.0
199,522,5.0
201,522,4.0
205,522,2.5
212,522,3.0
213,522,4.0
214,522,5.0
217,522,5.0
220,522,4.0
225,522,5.0
228,522,5.0
232,522,3.0
237,522,2.5
241,522,4.0
243,522,4.0
244,522,4.0
246,522,5.0
247,522,4.0
249,522,4.0
251,522,4.0
253,522,4.0
254,522,3.0
260,522,4.0
261,522,4.0
268,522,5.0
271,522,4.5
275,522,5.0
277,522,4.0
279,522,4.0
281,522,4.5
282,522,2.0
285,522,3.0
287,522,5.0
288,522,4.0
291,522,4.5
292,522,4.0
293,522,3.5
294,522,3.0
295,522,5.0
299,522,4.0
300,522,4.5
302,522,3.0
306,522,4.0
311,522,4.5
312,522,5.0
313,522,3.5
316,522,3.5
319,522,3.0
330,522,3.0
333,522,4.0
337,522,5.0
338,522,5.0
344,522,4.0
346,522,5.0
351,522,3.0
353,522,3.5
354,522,5.0
355,522,4.0
358,522,5.0
363,522,5.0
367,522,4.5
369,522,4.0
370,522,4.0
371,522,4.0
373,522,4.0
375,522,3.0
379,522,4.0
380,522,4.0
384,522,5.0
385,522,4.0
388,522,4.0
390,522,3.0
393,522,1.0
394,522,3.0
396,522,4.0
400,522,3.0
414,522,4.0
416,522,3.0
418,522,3.5
421,522,2.0
422,522,3.0
426,522,3.5
428,522,4.0
430,522,4.5
433,522,4.5
434,522,4.0
435,522,5.0
439,522,4.0
440,522,5.0
442,522,4.0
443,522,5.0
448,522,5.0
452,522,4.0
453,522,4.0
455,522,4.5
457,522,3.5
461,522,5.0
463,522,4.0
466,522,3.0
471,522,4.5
472,522,2.0
475,522,4.5
480,522,5.0
483,522,4.0
486,522,4.0
495,522,4.0
496,522,5.0
502,522,5.0
505,522,3.0
509,522,2.0
512,522,3.0
516,522,4.0
517,522,4.0
518,522,4.0
519,522,4.5
523,522,5.0
525,522,5.0
532,522,4.0
533,522,4.0
534,522,3.0
535,522,4.0
544,522,4.5
545,522,3.0
550,522,4.0
551,522,4.0
552,522,2.0
553,522,2.5
555,522,4.0
559,522,5.0
560,522,4.0
562,522,5.0
564,522,5.0
565,522,4.0
567,522,5.0
568,522,5.0
570,522,1.5
574,522,4.0
577,522,4.5
580,522,4.5
585,522,3.0
588,522,3.0
589,522,4.0
590,522,4.0
592,522,5.0
593,522,4.0
596,522,4.0
597,522,5.0
598,522,4.0
602,522,4.0
603,522,5.0
607,522,3.5
608,522,4.0
614,522,3.0
615,522,4.0
621,522,1.5
623,522,3.5
624,522,3.0
627,522,4.0
628,522,3.0
629,522,1.0
632,522,5.0
633,522,3.0
641,522,4.0
647,522,4.0
649,522,4.0
654,522,5.0
659,522,5.0
664,522,4.5
666,522,3.0
671,522,5.0
2,523,5.0
4,523,3.0
7,523,4.0
13,523,4.0
15,523,3.0
17,523,3.0
19,523,3.0
20,523,2.0
21,523,4.0
23,523,2.5
24,523,4.0
30,523,5.0
32,523,5.0
36,523,3.0
38,523,3.5
39,523,3.0
49,523,3.0
50,523,3.0
57,523,5.0
59,523,3.5
64,523,5.0
67,523,5.0
68,523,3.5
73,523,4.5
77,523,3.0
82,523,4.0
85,523,3.0
86,523,3.0
89,523,5.0
92,523,4.0
93,523,4.5
94,523,4.0
102,523,2.0
105,523,3.0
108,523,3.0
110,523,4.0
114,523,4.0
119,523,5.0
121,523,4.0
122,523,3.0
126,523,3.0
130,523,4.0
132,523,3.5
137,523,4.0
144,523,4.0
148,523,3.5
150,523,3.0
151,523,3.0
152,523,3.5
161,523,3.0
166,523,5.0
168,523,4.0
172,523,3.0
182,523,5.0
188,523,4.0
191,523,4.0
192,523,5.0
194,523,4.0
195,523,4.0
212,523,2.0
213,523,1.0
214,523,5.0
220,523,4.0
225,523,5.0
232,523,5.0
235,523,4.5
236,523,3.0
237,523,1.0
242,523,5.0
245,523,5.0
246,523,4.0
249,523,4.0
253,523,4.5
254,523,3.0
260,523,4.0
261,523,4.5
263,523,4.0
266,523,5.0
279,523,4.0
281,523,4.0
282,523,3.0
283,523,3.0
285,523,4.0
288,523,4.0
291,523,5.0
292,523,3.0
294,523,3.0
295,523,4.0
302,523,4.0
303,523,3.5
305,523,3.0
306,523,3.0
308,523,3.0
311,523,5.0
313,523,4.0
317,523,3.0
324,523,3.5
326,523,3.0
338,523,3.0
344,523,3.0
346,523,1.0
350,523,5.0
353,523,3.0
354,523,3.0
355,523,4.0
359,523,3.0
369,523,5.0
375,523,3.0
380,523,4.0
385,523,3.0
388,523,5.0
389,523,5.0
391,523,3.0
394,523,2.0
396,523,5.0
400,523,4.0
405,523,4.5
408,523,2.0
409,523,4.0
415,523,3.0
418,523,3.5
419,523,3.5
421,523,5.0
430,523,4.0
434,523,1.0
437,523,4.0
440,523,5.0
441,523,3.5
442,523,4.0
447,523,4.0
449,523,5.0
452,523,4.0
458,523,4.0
461,523,4.0
463,523,5.0
467,523,5.0
468,523,3.0
480,523,4.0
487,523,5.0
495,523,5.0
496,523,5.0
505,523,3.0
508,523,3.0
509,523,5.0
511,523,5.0
513,523,3.0
514,523,4.0
516,523,4.0
517,523,5.0
518,523,2.0
523,523,4.5
527,523,3.5
531,523,2.0
533,523,3.0
534,523,5.0
535,523,3.0
536,523,5.0
537,523,5.0
538,523,4.0
547,523,3.0
548,523,3.0
550,523,5.0
551,523,3.0
552,523,3.0
555,523,3.0
556,523,5.0
559,523,5.0
562,523,4.0
564,523,2.0
568,523,2.0
575,523,3.0
577,523,3.5
580,523,4.0
586,523,3.0
588,523,4.0
589,523,4.0
590,523,3.0
595,523,5.0
596,523,4.0
598,523,4.0
602,523,4.0
605,523,3.0
607,523,2.5
619,523,4.0
624,523,3.0
627,523,2.5
629,523,5.0
633,523,4.0
639,523,4.0
641,523,3.0
647,523,3.0
648,523,2.0
649,523,3.0
653,523,4.0
654,523,4.5
657,523,4.0
659,523,4.0
665,523,4.0
666,523,5.0
667,523,3.0
670,523,1.0
671,523,4.0
2,524,5.0
3,524,3.0
7,524,3.0
10,524,3.0
15,524,4.0
19,524,4.0
20,524,4.0
21,524,3.0
22,524,4.5
23,524,3.5
24,524,3.0
30,524,4.0
32,524,4.0
36,524,3.0
39,524,3.0
41,524,4.0
47,524,3.0
49,524,2.0
57,524,3.0
61,524,5.0
63,524,5.0
64,524,4.0
67,524,3.0
68,524,3.5
73,524,4.0
74,524,5.0
75,524,1.0
77,524,3.5
79,524,2.5
82,524,3.0
85,524,4.0
86,524,3.0
88,524,3.0
92,524,3.0
93,524,3.5
102,524,4.0
103,524,3.0
105,524,4.0
109,524,4.0
110,524,4.0
111,524,4.0
114,524,3.0
119,524,4.0
120,524,3.5
121,524,4.0
122,524,3.0
126,524,4.0
130,524,3.5
134,524,4.0
144,524,3.0
145,524,5.0
146,524,4.0
150,524,3.0
151,524,3.0
159,524,3.0
161,524,3.0
163,524,2.5
165,524,4.0
168,524,3.0
172,524,3.0
188,524,3.0
191,524,2.0
192,524,3.0
194,524,4.0
199,524,4.0
201,524,4.0
206,524,3.0
212,524,3.0
213,524,3.5
214,524,3.0
225,524,3.0
232,524,5.0
235,524,4.5
237,524,3.0
240,524,3.0
241,524,3.0
242,524,5.0
243,524,4.0
247,524,4.0
253,524,4.0
254,524,3.0
261,524,4.0
266,524,3.0
268,524,4.0
272,524,4.0
276,524,4.0
279,524,2.0
281,524,3.5
282,524,2.5
285,524,4.0
288,524,2.0
292,524,3.5
294,524,3.0
295,524,4.5
299,524,4.0
302,524,3.0
303,524,2.5
311,524,2.0
312,524,3.0
317,524,3.0
319,524,3.0
324,524,4.0
327,524,3.0
338,524,3.0
344,524,2.0
345,524,3.5
353,524,2.5
354,524,4.0
355,524,3.5
357,524,4.0
358,524,4.0
362,524,4.0
369,524,4.0
375,524,4.0
380,524,4.5
384,524,4.0
388,524,3.0
390,524,3.0
391,524,3.0
394,524,3.5
396,524,4.0
400,524,4.0
409,524,3.0
415,524,3.0
416,524,3.0
418,524,3.0
423,524,2.5
428,524,4.0
430,524,3.5
433,524,4.0
437,524,3.0
440,524,3.0
441,524,2.5
442,524,4.5
447,524,3.0
449,524,5.0
455,524,4.0
457,524,2.5
460,524,3.5
461,524,3.0
463,524,4.0
464,524,4.0
466,524,4.0
475,524,4.0
487,524,4.0
495,524,3.0
496,524,3.0
508,524,3.0
509,524,2.0
513,524,3.0
514,524,4.0
516,524,3.0
517,524,3.0
518,524,3.0
525,524,2.0
528,524,3.0
533,524,3.0
535,524,5.0
536,524,3.0
538,524,3.0
547,524,1.0
552,524,3.0
555,524,3.0
556,524,3.0
561,524,4.0
562,524,4.5
564,524,4.0
568,524,5.0
574,524,3.0
575,524,3.0
580,524,3.5
586,524,1.0
588,524,4.0
589,524,3.0
590,524,3.0
591,524,3.5
592,524,3.0
593,524,3.0
602,524,3.0
603,524,4.0
605,524,4.0
607,524,3.5
608,524,4.0
619,524,3.0
624,524,3.0
633,524,3.0
639,524,2.0
641,524,3.0
649,524,4.0
652,524,4.0
654,524,4.5
657,524,3.0
659,524,3.0
664,524,4.0
666,524,2.0
667,524,2.0
2,525,3.0
3,525,3.0
8,525,4.5
9,525,4.0
15,525,5.0
17,525,4.5
19,525,3.0
20,525,0.5
21,525,4.0
22,525,4.5
23,525,4.5
26,525,3.5
27,525,4.0
30,525,4.0
34,525,4.0
36,525,4.0
38,525,4.5
39,525,3.0
47,525,5.0
48,525,3.5
56,525,5.0
59,525,3.5
61,525,3.0
63,525,4.5
64,525,5.0
66,525,4.0
67,525,5.0
72,525,3.5
73,525,4.5
77,525,3.0
78,525,4.5
82,525,4.0
85,525,4.0
86,525,5.0
88,525,2.0
94,525,5.0
95,525,5.0
97,525,3.5
99,525,4.0
102,525,4.0
103,525,5.0
105,525,4.0
108,525,5.0
109,525,5.0
110,525,5.0
111,525,4.0
114,525,3.0
116,525,3.0
118,525,5.0
119,525,4.0
120,525,4.5
121,525,4.0
124,525,3.5
126,525,4.0
128,525,5.0
130,525,3.0
131,525,5.0
132,525,3.5
133,525,0.5
134,525,5.0
140,525,4.5
142,525,5.0
143,525,4.5
144,525,5.0
145,525,5.0
146,525,4.0
149,525,3.0
152,525,4.5
155,525,5.0
159,525,5.0
160,525,3.0
161,525,5.0
163,525,4.5
165,525,3.0
168,525,5.0
176,525,4.0
177,525,5.0
178,525,4.0
182,525,3.0
183,525,4.0
184,525,4.0
185,525,4.0
187,525,4.0
188,525,4.0
191,525,4.0
192,525,3.0
193,525,4.0
195,525,4.0
199,525,4.5
200,525,4.0
201,525,4.0
205,525,3.5
212,525,4.0
213,525,2.5
214,525,5.0
216,525,4.0
218,525,4.0
220,525,4.0
225,525,4.0
230,525,4.0
231,525,3.0
232,525,5.0
235,525,3.5
236,525,4.0
237,525,4.0
238,525,3.5
240,525,4.0
242,525,4.0
243,525,5.0
247,525,5.0
249,525,3.0
250,525,5.0
253,525,3.5
254,525,5.0
261,525,4.5
262,525,5.0
263,525,4.0
266,525,4.0
267,525,4.0
268,525,5.0
271,525,5.0
273,525,4.0
279,525,4.0
281,525,4.0
282,525,4.0
283,525,2.0
285,525,4.0
288,525,5.0
292,525,4.5
295,525,4.5
297,525,3.5
300,525,4.5
302,525,5.0
303,525,4.0
306,525,4.0
311,525,2.0
312,525,5.0
314,525,4.5
316,525,2.0
319,525,4.0
321,525,3.0
324,525,4.0
328,525,3.0
330,525,1.0
338,525,5.0
342,525,5.0
344,525,5.0
345,525,4.5
346,525,2.0
348,525,4.0
349,525,4.0
352,525,4.0
353,525,3.5
354,525,5.0
355,525,4.5
358,525,5.0
360,525,5.0
362,525,5.0
368,525,4.0
371,525,4.5
375,525,5.0
376,525,5.0
379,525,4.0
380,525,5.0
381,525,2.0
385,525,5.0
387,525,4.0
388,525,4.0
396,525,5.0
398,525,3.0
399,525,4.0
400,525,5.0
403,525,3.0
404,525,5.0
407,525,4.0
408,525,3.0
416,525,4.0
420,525,2.0
421,525,3.0
422,525,5.0
425,525,4.5
426,525,3.5
428,525,4.5
429,525,4.0
430,525,4.0
432,525,5.0
433,525,4.5
434,525,3.0
435,525,4.0
436,525,2.0
439,525,5.0
440,525,4.0
441,525,4.0
442,525,5.0
443,525,4.5
445,525,3.5
447,525,4.0
448,525,5.0
449,525,5.0
450,525,5.0
452,525,5.0
454,525,4.0
456,525,3.5
457,525,3.0
458,525,4.5
460,525,4.0
461,525,5.0
463,525,5.0
468,525,3.0
471,525,4.5
472,525,5.0
476,525,4.0
479,525,5.0
480,525,4.5
481,525,4.0
483,525,5.0
487,525,4.0
494,525,4.5
496,525,5.0
500,525,1.5
501,525,4.5
503,525,4.0
505,525,3.0
508,525,5.0
509,525,4.0
510,525,5.0
513,525,5.0
514,525,4.0
516,525,5.0
518,525,5.0
519,525,4.0
520,525,4.5
521,525,4.5
523,525,4.5
527,525,3.5
533,525,5.0
534,525,4.0
535,525,5.0
537,525,4.0
544,525,4.0
547,525,5.0
548,525,4.0
550,525,4.0
551,525,3.0
552,525,4.0
554,525,4.0
555,525,3.0
556,525,5.0
558,525,5.0
559,525,5.0
560,525,3.5
561,525,4.5
562,525,5.0
564,525,5.0
567,525,4.0
568,525,5.0
569,525,4.0
570,525,5.0
572,525,3.5
577,525,4.0
578,525,4.0
580,525,4.0
584,525,5.0
585,525,5.0
586,525,2.0
587,525,4.0
588,525,5.0
589,525,3.0
593,525,4.0
595,525,5.0
596,525,4.0
602,525,5.0
606,525,3.5
607,525,4.0
608,525,5.0
609,525,5.0
613,525,5.0
614,525,4.0
615,525,4.0
617,525,5.0
618,525,5.0
622,525,4.0
624,525,5.0
626,525,4.0
627,525,4.0
629,525,5.0
630,525,2.0
632,525,5.0
635,525,5.0
639,525,4.0
641,525,5.0
647,525,5.0
649,525,5.0
654,525,4.5
657,525,5.0
658,525,4.0
659,525,5.0
660,525,0.5
663,525,4.0
664,525,4.5
665,525,4.0
666,525,4.0
668,525,5.0
670,525,5.0
2,543,3.0
4,543,5.0
58,543,4.0
61,543,1.5
67,543,4.0
80,543,4.0
85,543,4.0
86,543,3.0
102,543,4.0
113,543,5.0
126,543,3.0
170,543,2.0
182,543,5.0
213,543,1.5
254,543,4.0
287,543,4.5
290,543,5.0
294,543,4.0
302,543,3.0
311,543,2.0
362,543,3.5
363,543,4.0
420,543,3.0
428,543,2.5
437,543,3.0
466,543,5.0
469,543,2.0
500,543,3.0
514,543,3.0
518,543,4.0
522,543,2.0
529,543,4.0
551,543,3.0
552,543,4.0
557,543,2.5
564,543,4.0
580,543,3.5
593,543,4.0
605,543,4.0
624,543,4.0
665,543,3.0
667,543,3.0
2,567,4.0
19,567,4.0
30,567,2.0
61,567,2.5
70,567,5.0
80,567,4.0
86,567,3.0
90,567,3.0
100,567,3.0
102,567,5.0
119,567,3.0
130,567,3.5
154,567,5.0
185,567,4.0
187,567,2.5
188,567,4.0
195,567,4.0
211,567,4.0
212,567,3.0
213,567,1.5
225,567,3.0
234,567,3.5
285,567,5.0
343,567,4.0
361,567,4.0
363,567,3.0
420,567,3.0
431,567,3.0
434,567,4.0
437,567,3.0
465,567,4.0
468,567,3.5
470,567,3.0
472,567,4.0
506,567,4.0
